sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v1_验收把关不严_0002,一次设备专业断路器隐蔽验收未核对必要见证资料，未形成风险复核闭环,验收把关不严,断路器,一次设备,试验检测,2024-09-09,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0152,接地网功能校验仅完成部分重点测点，导致结果无法满足验收依据,试验检测缺失,接地网,土建,整改复验,2024-09-25,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0109,直流系统联动验收仅抽查必要见证资料，仍出具通过意见,验收把关不严,直流系统,二次设备,试验检测,2024-04-23,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0025,一次设备专业断路器检测报告时间不一致关键字段，无法支撑后续追溯,记录台账不规范,断路器,一次设备,检修验收,2025-06-19,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0051,抽检监督过程中电能表异常处置单未填写时间戳，整改闭环信息缺失,记录台账不规范,电能表,营销,抽检监督,2025-05-23,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0075,电缆线路管理模板仍沿用填报要求，现场人员解释依据不充分,标准执行不到位,电缆线路,输电,隐患排查,2025-01-24,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0069,运行维护过程中配电自动化终端巡检台账未签字确认关键字段，台账完整性不足,记录台账不规范,配电自动化终端,配电,运行维护,2024-04-16,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0020,配电自动化终端在到货验收环节管理模板简化处理抽检口径，现场人员解释依据不充分,标准执行不到位,配电自动化终端,配电,到货验收,2024-02-09,检修中心,synthetic_v1
synthetic_v1_试验检测缺失_0189,现场检查发现直流系统功能校验未开展关键项目，导致结果无法满足验收依据,试验检测缺失,直流系统,二次设备,试验检测,2025-03-22,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0022,直流系统检测报告缺少责任人信息，无法支撑后续追溯,记录台账不规范,直流系统,二次设备,试验检测,2024-03-08,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0172,电缆线路在隐患排查环节检修验收未完成复验即专项复验，关键见证点缺失,验收把关不严,电缆线路,输电,隐患排查,2025-06-07,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0029,现场检查发现直流系统投运验收未核对全量回路，关键见证点缺失,验收把关不严,直流系统,二次设备,运维监督,2025-05-03,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0125,交接验收过程中开关柜核容试验未覆盖全部间隔，且原始记录无说明,试验检测缺失,开关柜,配电,交接验收,2024-10-06,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0046,配电专业开关柜管理模板简化处理审核流程，现场人员解释依据不充分,标准执行不到位,开关柜,配电,到货验收,2024-10-24,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0164,现场检查发现直流系统巡检台账漏填责任人信息，不满足留痕管理要求,记录台账不规范,直流系统,二次设备,日常巡检,2025-04-08,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0047,输电专业电缆线路最新标准条款仍沿用抽检口径，与标准要求存在偏差,标准执行不到位,电缆线路,输电,试验检测,2024-07-24,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0013,开关柜巡检台账缺少复验结论，扫描件质量较差,记录台账不规范,开关柜,配电,交接验收,2025-03-15,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0158,二次回路作业流程抽检比例低于审核流程，仍按历史经验执行,标准执行不到位,二次回路,二次设备,技改验收,2025-05-22,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0179,检修验收过程中断路器专项复验漏做关键项目，未见补测安排,试验检测缺失,断路器,一次设备,检修验收,2024-11-12,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0076,架空线路在日常巡检环节检测报告未签字确认复验结论，不满足留痕管理要求,记录台账不规范,架空线路,输电,日常巡检,2024-02-01,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0049,架空线路预防性试验缺少高风险回路，导致结果无法满足验收依据,试验检测缺失,架空线路,输电,日常巡检,2025-03-16,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0104,营销专业电能表巡检台账仅保留结论时间戳，无法支撑后续追溯,记录台账不规范,电能表,营销,抽检监督,2024-08-14,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0166,GIS设备在试验检测环节周期要求抽检比例低于验收规则，导致执行口径不一致,标准执行不到位,GIS设备,一次设备,试验检测,2025-05-05,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0011,一次设备专业断路器耐压试验超周期仍未实施必要工况，未见补测安排,试验检测缺失,断路器,一次设备,检修验收,2024-10-03,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0130,现场检查发现开关柜双签要求仍沿用审核流程，仍按历史经验执行,标准执行不到位,开关柜,配电,交接验收,2024-06-05,试验班,synthetic_v1
synthetic_v1_验收把关不严_0188,主变压器在大修验收环节检修验收未覆盖关键试验结果，未形成风险复核闭环,验收把关不严,主变压器,一次设备,大修验收,2024-04-30,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0128,配电自动化终端投运验收资料未齐套即图纸一致性，关键见证点缺失,验收把关不严,配电自动化终端,配电,功能验收,2025-03-20,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0039,二次回路最新标准条款未按验收规则，仍按历史经验执行,标准执行不到位,二次回路,二次设备,运行维护,2024-06-12,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0185,防误闭锁装置巡检台账仅保留结论关键字段，不满足留痕管理要求,记录台账不规范,防误闭锁装置,二次设备,运行维护,2024-10-30,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0056,接地网在整改复验环节周期要求抽检比例低于验收规则，与标准要求存在偏差,标准执行不到位,接地网,土建,整改复验,2024-08-03,试验班,synthetic_v1
synthetic_v1_验收把关不严_0194,现场检查发现继电保护装置联动验收未完成复验即关键风险点，验收把关流于形式,验收把关不严,继电保护装置,二次设备,运行操作,2024-11-19,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0056,现场检查发现电能表工程验收未完成复验即专项复验，验收把关流于形式,验收把关不严,电能表,营销,轮换验收,2024-07-06,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0103,轮换验收过程中电能表原始记录缺少责任人信息，台账完整性不足,记录台账不规范,电能表,营销,轮换验收,2024-04-02,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0021,二次回路核容试验漏做高风险回路，未见补测安排,试验检测缺失,二次回路,二次设备,技改验收,2024-04-24,运检一班,synthetic_v1
synthetic_v1_试验检测缺失_0088,直流系统在试验检测环节耐压试验仅完成部分高风险回路，与现行标准要求不符,试验检测缺失,直流系统,二次设备,试验检测,2024-03-11,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0085,配电自动化终端在运行维护环节操作记录未签字确认责任人信息，不满足留痕管理要求,记录台账不规范,配电自动化终端,配电,运行维护,2024-03-03,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0143,现场检查发现避雷器现行标准简化处理实施步骤，相关班组未完成切换宣贯,标准执行不到位,避雷器,一次设备,在线监测,2025-05-01,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0094,现场检查发现主变压器耐压试验缺少全部间隔，且原始记录无说明,试验检测缺失,主变压器,一次设备,状态监测,2024-03-28,继保班,synthetic_v1
synthetic_v1_验收把关不严_0176,配电自动化终端在到货验收环节检修验收未核对关键试验结果，未形成风险复核闭环,验收把关不严,配电自动化终端,配电,到货验收,2025-05-20,基建项目部,synthetic_v1
synthetic_v1_标准执行不到位_0109,日常巡检过程中直流系统判定规则未按填报要求，导致执行口径不一致,标准执行不到位,直流系统,二次设备,日常巡检,2025-01-19,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0179,运行维护过程中配电自动化终端检测报告未填写关键字段，不满足留痕管理要求,记录台账不规范,配电自动化终端,配电,运行维护,2025-01-01,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0015,现场作业过程中二次回路预防性试验未覆盖关键项目，与现行标准要求不符,试验检测缺失,二次回路,二次设备,现场作业,2025-06-05,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0093,配电专业开关柜最新标准条款未落实实施步骤，相关班组未完成切换宣贯,标准执行不到位,开关柜,配电,交接验收,2024-09-20,变电运维站,synthetic_v1
synthetic_v1_标准执行不到位_0068,二次设备专业防误闭锁装置现行标准仍沿用抽检口径，相关班组未完成切换宣贯,标准执行不到位,防误闭锁装置,二次设备,联调联试,2024-05-01,试验班,synthetic_v1
synthetic_v1_验收把关不严_0076,GIS设备功能验收仅抽查关键试验结果，仍出具通过意见,验收把关不严,GIS设备,一次设备,试验检测,2024-02-25,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0007,避雷器巡检台账时间不一致检查明细，整改闭环信息缺失,记录台账不规范,避雷器,一次设备,试验检测,2024-05-15,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0143,日常巡检过程中架空线路检修验收未组织关键风险点，会议纪要未见异议记录,验收把关不严,架空线路,输电,日常巡检,2024-02-14,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0114,交接验收过程中GIS设备作业流程执行频次低于填报要求，与标准要求存在偏差,标准执行不到位,GIS设备,一次设备,交接验收,2024-02-04,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0160,现场检查发现主变压器异常处置单未签字确认时间戳，不满足留痕管理要求,记录台账不规范,主变压器,一次设备,状态监测,2024-05-06,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0049,竣工验收过程中架空线路巡检台账未填写时间戳，整改闭环信息缺失,记录台账不规范,架空线路,输电,竣工验收,2024-01-23,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0104,接地网在现场检查环节作业流程未按抽检口径，与标准要求存在偏差,标准执行不到位,接地网,土建,现场检查,2025-05-15,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0161,现场检查发现二次回路判定规则简化处理填报要求，仍按历史经验执行,标准执行不到位,二次回路,二次设备,现场作业,2024-11-22,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0070,现场检查发现主变压器作业流程执行频次低于抽检口径，现场人员解释依据不充分,标准执行不到位,主变压器,一次设备,试验检测,2024-12-07,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0010,现场检查发现避雷器管理模板简化处理实施步骤，导致执行口径不一致,标准执行不到位,避雷器,一次设备,在线监测,2024-03-20,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0173,日常巡检过程中直流系统原始记录时间不一致处理依据，扫描件质量较差,记录台账不规范,直流系统,二次设备,日常巡检,2024-11-16,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0062,营销专业电能表管理模板仍沿用巡检周期，导致执行口径不一致,标准执行不到位,电能表,营销,抽检监督,2024-09-11,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0058,二次设备专业直流系统隐蔽验收仅抽查关键试验结果，未形成风险复核闭环,验收把关不严,直流系统,二次设备,试验检测,2025-04-13,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0129,现场检查发现接地网联动验收未组织关键风险点，会议纪要未见异议记录,验收把关不严,接地网,土建,整改复验,2024-02-25,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0126,现场检查发现电能表检测报告未签字确认检查明细，不满足留痕管理要求,记录台账不规范,电能表,营销,计划管理,2024-10-24,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0095,电缆线路在检修验收环节现行标准未落实审核流程，现场人员解释依据不充分,标准执行不到位,电缆线路,输电,检修验收,2025-02-14,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0007,日常巡检过程中架空线路周期要求抽检比例低于填报要求，相关班组未完成切换宣贯,标准执行不到位,架空线路,输电,日常巡检,2024-11-13,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0024,试验检测过程中GIS设备作业流程未落实验收规则，现场人员解释依据不充分,标准执行不到位,GIS设备,一次设备,试验检测,2024-01-17,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0057,一次设备专业断路器联动验收资料未齐套即关键风险点，关键见证点缺失,验收把关不严,断路器,一次设备,试验检测,2025-03-09,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0033,现场检查发现直流系统功能验收未覆盖图纸一致性，未形成风险复核闭环,验收把关不严,直流系统,二次设备,试验检测,2024-10-09,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0064,GIS设备最新标准条款仍沿用验收规则，相关班组未完成切换宣贯,标准执行不到位,GIS设备,一次设备,试验检测,2025-04-13,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0002,现场检查发现GIS设备预防性试验未开展规定项目，未见补测安排,试验检测缺失,GIS设备,一次设备,设备检修,2024-02-02,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0141,技改验收过程中二次回路原始记录仅保留结论关键字段，扫描件质量较差,记录台账不规范,二次回路,二次设备,技改验收,2024-10-01,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0169,断路器在检修验收环节状态检测未覆盖必要工况，导致结果无法满足验收依据,试验检测缺失,断路器,一次设备,检修验收,2024-11-28,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0050,GIS设备在试验检测环节原始记录未签字确认复验结论，不满足留痕管理要求,记录台账不规范,GIS设备,一次设备,试验检测,2024-02-13,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0165,运行操作过程中继电保护装置检测报告仅保留结论检查明细，无法支撑后续追溯,记录台账不规范,继电保护装置,二次设备,运行操作,2024-11-17,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0142,GIS设备在试验检测环节异常处置单缺少时间戳，整改闭环信息缺失,记录台账不规范,GIS设备,一次设备,试验检测,2025-04-12,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0020,现场检查发现架空线路状态检测缺少必要工况，与现行标准要求不符,试验检测缺失,架空线路,输电,缺陷管理,2025-01-17,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0186,GIS设备在交接验收环节原始记录仅保留结论复验结论，无法支撑后续追溯,记录台账不规范,GIS设备,一次设备,交接验收,2024-01-08,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0077,配电自动化终端专项复验缺少全部间隔，且原始记录无说明,试验检测缺失,配电自动化终端,配电,运行维护,2025-05-14,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0055,断路器现行标准抽检比例低于实施步骤，与标准要求存在偏差,标准执行不到位,断路器,一次设备,试验检测,2024-12-11,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0010,投运验收过程中开关柜耐压试验仅完成部分规定项目，现场未提供替代依据,试验检测缺失,开关柜,配电,投运验收,2024-03-14,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0112,定期检验过程中继电保护装置隐蔽验收未完成复验即关键风险点，仍出具通过意见,验收把关不严,继电保护装置,二次设备,定期检验,2024-08-14,输电运检室,synthetic_v1
synthetic_v1_验收把关不严_0183,继电保护装置在工程验收环节工程验收未覆盖全量回路，关键见证点缺失,验收把关不严,继电保护装置,二次设备,工程验收,2024-05-04,检修中心,synthetic_v1
synthetic_v1_试验检测缺失_0037,防误闭锁装置状态检测未开展关键项目，未见补测安排,试验检测缺失,防误闭锁装置,二次设备,联调联试,2024-06-10,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0093,试验检测过程中直流系统巡检台账未填写关键字段，整改闭环信息缺失,记录台账不规范,直流系统,二次设备,试验检测,2025-04-29,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0135,电缆线路在检修验收环节判定规则抽检比例低于填报要求，导致执行口径不一致,标准执行不到位,电缆线路,输电,检修验收,2024-03-02,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0053,缺陷处理过程中断路器核容试验未开展全部间隔，未见补测安排,试验检测缺失,断路器,一次设备,缺陷处理,2025-01-26,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0008,断路器功能验收仅抽查全量回路，关键见证点缺失,验收把关不严,断路器,一次设备,检修验收,2025-06-06,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0027,二次设备专业直流系统双签要求简化处理填报要求，与标准要求存在偏差,标准执行不到位,直流系统,二次设备,日常巡检,2025-01-31,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0180,现场检查发现断路器隐蔽验收未完成复验即必要见证资料，关键见证点缺失,验收把关不严,断路器,一次设备,试验检测,2024-10-18,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0012,现场检查发现架空线路原始记录未填写复验结论，台账完整性不足,记录台账不规范,架空线路,输电,日常巡检,2024-08-10,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0021,现场检查发现防误闭锁装置双签要求未按审核流程，现场人员解释依据不充分,标准执行不到位,防误闭锁装置,二次设备,联调联试,2024-03-22,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0077,直流系统管理模板抽检比例低于验收规则，仍按历史经验执行,标准执行不到位,直流系统,二次设备,试验检测,2025-02-24,继保班,synthetic_v1
synthetic_v1_验收把关不严_0042,开关柜投运验收未覆盖全量回路，验收把关流于形式,验收把关不严,开关柜,配电,到货验收,2024-06-22,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0125,现场检查发现架空线路投运验收未组织关键试验结果，未形成风险复核闭环,验收把关不严,架空线路,输电,缺陷管理,2024-09-19,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0081,接地网在隐蔽验收环节验收问题清单未填写责任人信息，整改闭环信息缺失,记录台账不规范,接地网,土建,隐蔽验收,2025-04-29,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0130,架空线路在缺陷管理环节检修验收未覆盖图纸一致性，仍出具通过意见,验收把关不严,架空线路,输电,缺陷管理,2025-05-29,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0002,主变压器现行标准未落实验收规则，现场人员解释依据不充分,标准执行不到位,主变压器,一次设备,大修验收,2024-12-17,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0103,输电专业架空线路专项复验未覆盖规定项目，与现行标准要求不符,试验检测缺失,架空线路,输电,竣工验收,2025-05-05,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0118,防误闭锁装置在改造验收环节异常处置单仅保留结论检查明细，扫描件质量较差,记录台账不规范,防误闭锁装置,二次设备,改造验收,2024-05-02,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0036,现场检查发现架空线路专项复验超周期仍未实施关键项目，与现行标准要求不符,试验检测缺失,架空线路,输电,日常巡检,2024-03-03,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0031,二次回路原始记录缺少检查明细，扫描件质量较差,记录台账不规范,二次回路,二次设备,现场作业,2024-11-23,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0196,投运验收过程中开关柜异常处置单漏填时间戳，不满足留痕管理要求,记录台账不规范,开关柜,配电,投运验收,2024-12-18,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0099,配电自动化终端在运行维护环节投运验收未组织图纸一致性，验收把关流于形式,验收把关不严,配电自动化终端,配电,运行维护,2024-06-07,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0133,现场检查发现电能表核容试验未覆盖高风险回路，导致结果无法满足验收依据,试验检测缺失,电能表,营销,抽检监督,2024-03-17,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0083,电缆线路在试验检测环节联动验收资料未齐套即关键风险点，未形成风险复核闭环,验收把关不严,电缆线路,输电,试验检测,2024-10-20,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0171,直流系统在日常巡检环节核容试验漏做全部间隔，且原始记录无说明,试验检测缺失,直流系统,二次设备,日常巡检,2025-02-27,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0199,现场检查发现防误闭锁装置预防性试验漏做重点测点，与现行标准要求不符,试验检测缺失,防误闭锁装置,二次设备,改造验收,2025-01-12,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0185,断路器双签要求仍沿用抽检口径，导致执行口径不一致,标准执行不到位,断路器,一次设备,检修验收,2024-05-23,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0086,现场检查发现架空线路异常处置单未填写时间戳，台账完整性不足,记录台账不规范,架空线路,输电,缺陷管理,2024-11-02,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0111,电能表在计划管理环节判定规则执行频次低于填报要求，导致执行口径不一致,标准执行不到位,电能表,营销,计划管理,2024-11-01,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0196,土建专业接地网联动验收未核对关键风险点，会议纪要未见异议记录,验收把关不严,接地网,土建,整改复验,2025-02-02,检修中心,synthetic_v1
synthetic_v1_试验检测缺失_0083,现场检查发现避雷器交接试验缺少全部间隔，与现行标准要求不符,试验检测缺失,避雷器,一次设备,在线监测,2024-06-05,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0059,配电专业开关柜联动验收资料未齐套即关键风险点，会议纪要未见异议记录,验收把关不严,开关柜,配电,到货验收,2024-08-03,运检一班,synthetic_v1
synthetic_v1_试验检测缺失_0166,现场检查发现电缆线路交接试验仅完成部分必要工况，与现行标准要求不符,试验检测缺失,电缆线路,输电,隐患排查,2025-04-07,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0019,一次设备专业避雷器现行标准仍沿用巡检周期，与标准要求存在偏差,标准执行不到位,避雷器,一次设备,试验检测,2025-01-18,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0142,接地网在隐蔽验收环节核容试验未覆盖高风险回路，未见补测安排,试验检测缺失,接地网,土建,隐蔽验收,2024-09-13,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0110,电能表巡检台账漏填检查明细，无法支撑后续追溯,记录台账不规范,电能表,营销,轮换验收,2024-11-01,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0129,架空线路在日常巡检环节检测报告缺少时间戳，台账完整性不足,记录台账不规范,架空线路,输电,日常巡检,2024-05-06,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0040,现场检查发现断路器周期要求简化处理验收规则，与标准要求存在偏差,标准执行不到位,断路器,一次设备,试验检测,2025-01-10,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0155,二次回路在现场作业环节操作记录缺少检查明细，不满足留痕管理要求,记录台账不规范,二次回路,二次设备,现场作业,2025-04-10,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0108,现场检查发现直流系统检测报告时间不一致关键字段，不满足留痕管理要求,记录台账不规范,直流系统,二次设备,试验检测,2024-01-08,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0138,缺陷管理过程中架空线路检修验收未核对必要见证资料，会议纪要未见异议记录,验收把关不严,架空线路,输电,缺陷管理,2024-02-15,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0057,架空线路在竣工验收环节状态检测未覆盖必要工况，与现行标准要求不符,试验检测缺失,架空线路,输电,竣工验收,2024-11-17,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0095,配电自动化终端耐压试验超周期仍未实施全部间隔，且原始记录无说明,试验检测缺失,配电自动化终端,配电,到货验收,2025-05-02,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0179,断路器在试验检测环节投运验收未组织关键风险点，仍出具通过意见,验收把关不严,断路器,一次设备,试验检测,2024-11-01,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0167,电缆线路在隐患排查环节原始记录仅保留结论关键字段，不满足留痕管理要求,记录台账不规范,电缆线路,输电,隐患排查,2024-11-26,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0163,现场检查发现直流系统工程验收未覆盖专项复验，关键见证点缺失,验收把关不严,直流系统,二次设备,运维监督,2025-01-24,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0054,试验检测过程中GIS设备巡检台账未签字确认时间戳，不满足留痕管理要求,记录台账不规范,GIS设备,一次设备,试验检测,2024-05-20,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0045,现场检查发现断路器专项复验超周期仍未实施规定项目，导致结果无法满足验收依据,试验检测缺失,断路器,一次设备,检修验收,2024-08-03,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0062,输电专业架空线路核容试验仅完成部分关键项目，导致结果无法满足验收依据,试验检测缺失,架空线路,输电,日常巡检,2025-02-19,试验班,synthetic_v1
synthetic_v1_验收把关不严_0018,接地网在现场检查环节投运验收未覆盖专项复验，未形成风险复核闭环,验收把关不严,接地网,土建,现场检查,2024-12-04,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0177,主变压器作业流程执行频次低于抽检口径，仍按历史经验执行,标准执行不到位,主变压器,一次设备,状态监测,2024-07-21,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0001,接地网在隐蔽验收环节联动验收未完成复验即全量回路，会议纪要未见异议记录,验收把关不严,接地网,土建,隐蔽验收,2024-06-05,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0023,断路器在缺陷处理环节检修验收未组织必要见证资料，会议纪要未见异议记录,验收把关不严,断路器,一次设备,缺陷处理,2025-06-07,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0032,电缆线路操作记录漏填处理依据，整改闭环信息缺失,记录台账不规范,电缆线路,输电,隐患排查,2024-07-02,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0193,现场检查发现断路器功能验收资料未齐套即必要见证资料，仍出具通过意见,验收把关不严,断路器,一次设备,缺陷处理,2024-12-09,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0182,配电自动化终端投运验收资料未齐套即专项复验，关键见证点缺失,验收把关不严,配电自动化终端,配电,功能验收,2025-01-12,输电运检室,synthetic_v1
synthetic_v1_验收把关不严_0100,设备检修过程中GIS设备投运验收未覆盖关键风险点，会议纪要未见异议记录,验收把关不严,GIS设备,一次设备,设备检修,2024-12-12,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0013,日常巡检过程中架空线路功能校验超周期仍未实施全部间隔，且原始记录无说明,试验检测缺失,架空线路,输电,日常巡检,2024-08-05,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0018,配电自动化终端功能校验漏做规定项目，且原始记录无说明,试验检测缺失,配电自动化终端,配电,运行维护,2024-04-24,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0099,一次设备专业GIS设备交接试验缺少重点测点，且原始记录无说明,试验检测缺失,GIS设备,一次设备,设备检修,2024-07-08,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0161,现场检查发现断路器异常处置单时间不一致检查明细，整改闭环信息缺失,记录台账不规范,断路器,一次设备,检修验收,2024-02-19,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0194,接地网操作记录未填写检查明细，无法支撑后续追溯,记录台账不规范,接地网,土建,现场检查,2025-01-17,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0183,防误闭锁装置检测报告未填写关键字段，整改闭环信息缺失,记录台账不规范,防误闭锁装置,二次设备,改造验收,2024-09-06,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0180,架空线路耐压试验缺少重点测点，与现行标准要求不符,试验检测缺失,架空线路,输电,日常巡检,2024-03-12,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0135,输电专业架空线路投运验收未核对全量回路，未形成风险复核闭环,验收把关不严,架空线路,输电,日常巡检,2024-09-09,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0054,电能表在轮换验收环节交接试验缺少关键项目，未见补测安排,试验检测缺失,电能表,营销,轮换验收,2024-11-08,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0069,电缆线路作业流程抽检比例低于抽检口径，导致执行口径不一致,标准执行不到位,电缆线路,输电,检修验收,2024-07-22,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0200,现场检查发现继电保护装置异常处置单缺少责任人信息，扫描件质量较差,记录台账不规范,继电保护装置,二次设备,运行操作,2024-07-17,运维二班,synthetic_v1
